0, 0, Header, 1, 3, 480
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 1200000
1, 0, Program_c, 0, 73
1, 2, Control_c, 0, 7, 100
1, 4, Control_c, 0, 10, 64
1, 6, Control_c, 0, 91, 30
1, 8, Control_c, 0, 93, 30
1, 6480, Note_on_c, 0, 69, 71
1, 6719, Note_on_c, 0, 69, 0
1, 6720, Note_on_c, 0, 67, 72
1, 6959, Note_on_c, 0, 67, 0
1, 6960, Note_on_c, 0, 64, 69
1, 7199, Note_on_c, 0, 64, 0
1, 7200, Note_on_c, 0, 72, 85
1, 7919, Note_on_c, 0, 72, 0
1, 7920, Note_on_c, 0, 71, 69
1, 8039, Note_on_c, 0, 71, 0
1, 8040, Note_on_c, 0, 69, 73
1, 8159, Note_on_c, 0, 69, 0
1, 8160, Note_on_c, 0, 71, 85
1, 8879, Note_on_c, 0, 71, 0
1, 8880, Note_on_c, 0, 76, 91
1, 9119, Note_on_c, 0, 76, 0
1, 9120, Note_on_c, 0, 69, 64
1, 9839, Note_on_c, 0, 69, 0
1, 9840, Note_on_c, 0, 67, 68
1, 9959, Note_on_c, 0, 67, 0
1, 9960, Note_on_c, 0, 66, 66
1, 10079, Note_on_c, 0, 66, 0
1, 10080, Note_on_c, 0, 67, 78
1, 10319, Note_on_c, 0, 67, 0
1, 10320, Note_on_c, 0, 64, 66
1, 10559, Note_on_c, 0, 64, 0
1, 10560, Note_on_c, 0, 67, 79
1, 10619, Note_on_c, 0, 67, 0
1, 10620, Note_on_c, 0, 66, 74
1, 10679, Note_on_c, 0, 66, 0
1, 10680, Note_on_c, 0, 67, 79
1, 10739, Note_on_c, 0, 67, 0
1, 10740, Note_on_c, 0, 66, 77
1, 10799, Note_on_c, 0, 66, 0
1, 10800, Note_on_c, 0, 67, 81
1, 10859, Note_on_c, 0, 67, 0
1, 10860, Note_on_c, 0, 66, 73
1, 10919, Note_on_c, 0, 66, 0
1, 10920, Note_on_c, 0, 67, 81
1, 10979, Note_on_c, 0, 67, 0
1, 10980, Note_on_c, 0, 66, 77
1, 11039, Note_on_c, 0, 66, 0
1, 11040, Note_on_c, 0, 67, 80
1, 11099, Note_on_c, 0, 67, 0
1, 11100, Note_on_c, 0, 66, 77
1, 11159, Note_on_c, 0, 66, 0
1, 11160, Note_on_c, 0, 67, 72
1, 11219, Note_on_c, 0, 67, 0
1, 11220, Note_on_c, 0, 66, 73
1, 11279, Note_on_c, 0, 66, 0
1, 11280, Note_on_c, 0, 67, 80
1, 11339, Note_on_c, 0, 67, 0
1, 11340, Note_on_c, 0, 66, 71
1, 11399, Note_on_c, 0, 66, 0
1, 11400, Note_on_c, 0, 64, 74
1, 11459, Note_on_c, 0, 64, 0
1, 11460, Note_on_c, 0, 66, 78
1, 11519, Note_on_c, 0, 66, 0
1, 11520, Note_on_c, 0, 64, 71
1, 11759, Note_on_c, 0, 64, 0
1, 11760, Note_on_c, 0, 76, 96
1, 11999, Note_on_c, 0, 76, 0
1, 12000, Note_on_c, 0, 69, 67
1, 12719, Note_on_c, 0, 69, 0
1, 12720, Note_on_c, 0, 74, 90
1, 12959, Note_on_c, 0, 74, 0
1, 12960, Note_on_c, 0, 67, 60
1, 13679, Note_on_c, 0, 67, 0
1, 13680, Note_on_c, 0, 72, 87
1, 14159, Note_on_c, 0, 72, 0
1, 14160, Note_on_c, 0, 71, 73
1, 14639, Note_on_c, 0, 71, 0
1, 14640, Note_on_c, 0, 69, 71
1, 15119, Note_on_c, 0, 69, 0
1, 15120, Note_on_c, 0, 68, 75
1, 15359, Note_on_c, 0, 68, 0
1, 15360, Note_on_c, 0, 69, 78
1, 15839, Note_on_c, 0, 69, 0
1, 16080, Note_on_c, 0, 74, 68
1, 16319, Note_on_c, 0, 74, 0
1, 16320, Note_on_c, 0, 71, 70
1, 16559, Note_on_c, 0, 71, 0
1, 16560, Note_on_c, 0, 67, 68
1, 16799, Note_on_c, 0, 67, 0
1, 17040, Note_on_c, 0, 72, 73
1, 17279, Note_on_c, 0, 72, 0
1, 17280, Note_on_c, 0, 69, 71
1, 17519, Note_on_c, 0, 69, 0
1, 17520, Note_on_c, 0, 66, 67
1, 17759, Note_on_c, 0, 66, 0
1, 18000, Note_on_c, 0, 71, 67
1, 18239, Note_on_c, 0, 71, 0
1, 18240, Note_on_c, 0, 68, 71
1, 18479, Note_on_c, 0, 68, 0
1, 18480, Note_on_c, 0, 64, 69
1, 18719, Note_on_c, 0, 64, 0
1, 18720, Note_on_c, 0, 69, 83
1, 19679, Note_on_c, 0, 69, 0
1, 19680, Note_on_c, 0, 68, 69
1, 20159, Note_on_c, 0, 68, 0
1, 20160, Note_on_c, 0, 69, 83
1, 20399, Note_on_c, 0, 69, 0
1, 20400, Note_on_c, 0, 72, 84
1, 20639, Note_on_c, 0, 72, 0
1, 20640, Note_on_c, 0, 74, 87
